Case Number,Problem Category,Geolocation (Latitude),Geolocation (Longitude),Opened Date,Subject,Status,Public Description,SAP URL,Closed Date,Age (Days),tract,geoid,block_group
95228,Graffiti,32.757188,-117.106191,7/23/16,"Graffiti  at 4404 Marlborough Avenue San Diego, CA 92116",Closed,Light blue scribble on gray lightpole at northwest corner of Marlborough & Meade,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C6OvAAK,8/6/16,14,002100,060730021003,3
95236,Graffiti,32.77428055,-117.2330273,7/23/16,Graffiti  at 2688 E Mission Bay Dr,Acknowledged,Restrooms at South Shores boat ramp.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C6STAA0,,38,007600,060730076001,1
95240,Graffiti,32.77773624,-117.2350996,7/23/16,Graffiti  at 3235?3265 Ingraham St,Closed - Referred,Trash can and patios table,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C6SnAAK,,38,007600,060730076001,1
95242,Graffiti,32.77774164,-117.235503,7/23/16,Graffiti  at 3235?3265 Ingraham St,Closed,Under ingramham Street bridge.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C6SxAAK,8/9/16,17,007600,060730076001,1
95247,Graffiti,32.77829539,-117.2360764,7/23/16,Graffiti  at Ingraham St,Closed,Several spots on ingramham st birdge,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C6TRAA0,8/9/16,17,007600,060730076003,3
95260,Graffiti,32.73501661,-117.2535502,7/23/16,Graffiti  at 1300?1366 Ebers St,Closed,This tagged has been tagging all over OB,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C6V8AAK,8/25/16,33,007200,060730072002,2
95296,Graffiti,32.557465,-117.044429,7/23/16,"Graffiti  at 314 West Park Avenue San Diego, CA 92173",Closed,Graffiti on light pole,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C6bVAAS,7/30/16,6,010013,060730100131,1
95297,Graffiti,32.557517,-117.044501,7/23/16,"Graffiti  at 314 West Park Avenue San Diego, CA 92173",Closed,Graffiti on box,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C6baAAC,7/30/16,6,010013,060730100131,1
95305,Graffiti,32.545857,-117.042581,7/23/16,"Graffiti  at 291 Willow Road San Diego, CA 92173",Closed,Graffiti / Tagging on School sign & city sign,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C6cnAAC,7/30/16,6,010009,060730100094,4
95321,Graffiti,32.714279,-117.106249,7/23/16,"Graffiti  at 851 41st St, San Diego, CA, United States",Closed,graffiti on sidewalk in front of 851 41st,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C6fSAAS,7/30/16,6,003403,060730034032,2
95326,Graffiti,32.78449163,-117.1105094,7/23/16,Graffiti  at 5900?6074 Rancho Mission Rd,Closed,Bus stop by liquor store,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C6g1AAC,8/9/16,16,009603,060730096033,3
95352,Graffiti,32.91809762,-117.1270979,7/24/16,Graffiti  at 10806 Eberly Ct,Closed,"On the back wall of the 8 Elements restaurant in the shopping center at Mira Mesa Blvd and Black Mtn Rd, northwest corner.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C6nWAAS,8/18/16,25,008357,060730083571,1
95393,Graffiti,32.757056,-117.109956,7/24/16,"Graffiti  at 3917 Meade Avenue San Diego, CA 92116",Closed - Referred,At&t box,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C6tPAAS,,37,002100,060730021004,4
95395,Graffiti,32.76261776,-117.0744578,7/24/16,"Graffiti  at 5605 Adams Ave, San Diego, CA 92115, USA",Closed - Referred,Graffiti in black painted on the BACK of the Green Utility box. You can see it when you walk on the sidewalk.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C6teAAC,,37,002804,060730028043,3
95404,Graffiti,32.76314297,-117.1071469,7/24/16,Graffiti  at 4121 Adams Ave,Closed - Referred,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C6vkAAC,,37,002100,060730021001,1
95423,Graffiti,32.79899831,-117.2107947,7/24/16,Graffiti  at I-5 N,Closed - Referred,Graffiti on underpass getting off of 5 north to grand ave in pacific beach.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C6yyAAC,,37,009101,060730091014,4
95433,Graffiti,32.72816418,-117.098346,7/24/16,"Graffiti  at 2045-2263 Fairmount Ave, San Diego, CA 92105, USA",Closed,Wall at south east corner of Fairmount and Ridgeview.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C70fAAC,8/9/16,15,003401,060730034011,1
95435,Graffiti,32.7569656,-117.1106084,7/24/16,"Graffiti  at 4394 39th St, San Diego, CA, United States",Closed,Huge grafitti'ed letters on sidewalk in front of garage.  About 10 feet east of more graffiti on sidewalk which was previously reported,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C70uAAC,8/10/16,16,002100,060730021004,4
95453,Graffiti,32.79900052,-117.2108736,7/24/16,Graffiti  at I-5 S,Closed,Big graffiti on underpass going from 5 north to grand ave in the pacific beach area by mission bay,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C743AAC,8/9/16,15,009101,060730091014,4
95473,Graffiti,32.77823412,-117.2076369,7/24/16,Graffiti  at 1709?1799 Morena Blvd,Closed,Tagger graffiti on Morena blvd.  Please catch theses morons!,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C777AAC,7/30/16,5,009106,060730091061,1
95476,Graffiti,32.76263135,-117.0743715,7/24/16,Graffiti  at 5620 Adams Ave,Duplicate,Behind utility box,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C77MAAS,,37,002804,060730028042,2
95477,Graffiti,32.76270942,-117.0754971,7/24/16,Graffiti  at 5528 Adams Ave,Closed - Referred,Large utility box,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C77RAAS,,37,002804,060730028042,2
95480,Graffiti,32.76403069,-117.1140504,7/24/16,Graffiti  at 4739 Cherokee Ave,Closed,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C780AAC,8/9/16,15,001800,060730018001,1
95492,Graffiti,32.84559,-117.199881,7/24/16,"Graffiti  at Marian Bear Memorial Natural Park Trail San Diego, CA 92117",Closed,Graffiti on gazebo,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C7AzAAK,8/30/16,36,008505,060730085054,4
95552,Graffiti,32.74072051,-117.0705777,7/25/16,"Graffiti Removal at 5875 REDWOOD ST, 92105",Closed,"GRAFFITI,PROFANITY ON SIDEWALK",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C9ijAAC,8/10/16,16,002711,060730027112,2
95553,Graffiti,32.759142,-117.112446,7/25/16,"Graffiti  at 3792 Monroe Avenue, San Diego, CA, United States",Closed,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003C9kCAAS,8/9/16,15,002100,060730021005,5
95565,Graffiti,32.7556057,-117.1106995,7/25/16,"Graffiti  at 3850 El Cajon Boulevard, San Diego, CA, United States",Closed,Smack graffiti and more,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CAJ6AAO,8/9/16,15,002100,060730021004,4
95567,Graffiti,32.758721,-117.110088,7/25/16,"Graffiti  at 3909 Monroe Avenue, San Diego, CA, United States",Closed,Smack graffiti and more,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CALMAA4,8/9/16,15,002100,060730021004,4
95568,Graffiti,32.758844,-117.1112738,7/25/16,"Graffiti  at 4493 38th Street, San Diego, CA, United States",Assigned,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CAPJAA4,,36,002100,060730021004,4
95587,Graffiti,32.8206014,-117.1671132,7/25/16,"Graffiti  at 6900 Balboa Avenue, San Diego, CA, United States",Closed,Crosses painted over sign,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CAxaAAG,7/28/16,3,008507,060730085072,2
95588,Graffiti,32.8206014,-117.1671132,7/25/16,"Graffiti  at 6900 Balboa Avenue, San Diego, CA, United States",Assigned,white crosses painted ontraffici signal pole,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CAzlAAG,,36,008507,060730085072,2
95592,Graffiti,32.72534815,-117.1505096,7/25/16,"Graffiti  at 1863-1899 Park Blvd, San Diego, CA 92134, USA",Closed,"Park Blvd north away from downtown, 100 ft before Presidents Way, R side, FREE TRAM SERVICE sign is tagged.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CBAFAA4,7/28/16,3,005500,060730055001,1
95615,Graffiti,32.693513,-117.054017,7/25/16,"Graffiti  at 1555 Gilmartin Drive San Diego, CA 92114",Assigned,Graffiti on wall facing Bullock,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CBpIAAW,,36,003109,060730031091,1
95617,Graffiti,32.70082211,-117.100873,7/25/16,"Graffiti Removal at 350 MARKETPLACE AV, 92113",Closed,Graffiti Removal from bench,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CBqBAAW,7/30/16,4,003301,060730033012,2
95618,Graffiti,32.7558283,-117.1123148,7/25/16,"Graffiti  at 4329 McClintock St, San Diego, CA 92105, USA",Duplicate,Additional Graffiti on fence facing south towards alley near McClintock entrance to alley,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CBteAAG,,36,002100,060730021004,4
95620,Graffiti,32.755698,-117.1124257,7/25/16,"Graffiti  at 4301-4323 McClintock St, San Diego, CA 92105, USA",Closed - Referred,Sdge wood pole just off McClintock in the alley,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CBwxAAG,,36,002100,060730021004,4
95622,Graffiti,32.75881697,-117.1091965,7/25/16,"Graffiti  at 4499 40th St, San Diego, CA 92116, USA",Closed,Along foot bridge near 4500 40th st crossing i15,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CC0uAAG,8/10/16,15,002100,060730021001,1
95637,Graffiti,32.777,-117.2107083,7/25/16,Graffiti  at 2688 E Mission Bay Dr,Closed,Graffiti on several trash and and electrical boxes just south of the Mission Bay Hilton. Tons of trash too. I picked up a bunch on my walk this morning but it needs some attention.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CCtpAAG,8/9/16,14,007600,060730076001,1
95641,Graffiti,32.74724275,-117.1287778,7/25/16,Graffiti  at 3021?3031 N Park Way,Assigned,"On garage at 3794 Grim, in the alley off North Park Way. Tag on side of garage, been there for over a month.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CD31AAG,,36,001400,060730014001,1
95645,Graffiti,32.79628481,-117.0159896,7/25/16,Graffiti Removal at LAKE MURRAY BL & LAKE ADLON-D/E SIGN GRAFFITI,Closed,DEAD END REFLECTOR HAS GRAFFITI,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CD8pAAG,8/10/16,15,009802,060730098021,1
95647,Graffiti,32.79873009,-117.0156899,7/25/16,Graffiti Removal at LAKE BACA DR & BOULDER LAKE-GRAFFITI @ D/E SIGN,Closed,DEAD END REFLECTOR HAS GRAFFITI,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CDAbAAO,8/10/16,15,009802,060730098021,1
95648,Graffiti,32.74734132,-117.086381,7/25/16,Graffiti  at 5021 Wightman St,Closed,Gang writing with crossed out monkers,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CDBeAAO,8/25/16,30,002709,060730027091,1
95649,Graffiti,32.79972513,-117.0133206,7/25/16,Graffiti Removal at LAKE MURRAY BL & SAN CARLOS DR-GRAFFITI ON REFLECTORS,Closed,GRAFFITI ON DIAMONDS REFLECTORS,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CDCDAA4,8/10/16,15,009802,060730098025,5
95650,Graffiti,32.7684437,-117.2492592,7/25/16,Graffiti  at 3190 Mission Blvd,Acknowledged,Graffiti,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CDDgAAO,,36,007600,060730076002,2
95654,Graffiti,32.73735711,-117.1753939,7/25/16,"Graffiti  at 3250 Columbia St, San Diego, CA 92103, USA",Closed,"Someone ""tagged"" the wall above our business (Camp Run-A-Mutt) with graffiti in black spray paint.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CDDlAAO,8/4/16,9,006100,060730061001,1
95665,Graffiti,32.70487259,-117.1214341,7/25/16,"Graffiti  at 3343 Durant St, San Diego, CA 92113, USA",Closed,At the east end of the cul de sac on Durant St there is a brown shed box used for instrument and equipment storage for sampling in the storm drain channel.  We have noticed an increase in the amount of graffiti on the box in the recent weeks.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CDQ0AAO,8/9/16,14,003901,060730039011,1
95709,Graffiti,32.7673495,-117.2499365,7/25/16,"Graffiti  at 3000 Bayside Lane, San Diego, CA, United States",Closed,"One blue colored and one red colored vandalism which reads ""CWPK Doze"". The vandalism is on the Bayside Lane sidewalk just north of San Fernando Place.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CDkoAAG,8/9/16,14,007600,060730076005,5
95718,Graffiti,32.7884825,-117.1621782,7/25/16,"Graffiti  at 2462 Judson Street, San Diego, CA, United States",Assigned,There's been graffiti on next to the front gate for at least a few months. It's visible on google street view.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CDmVAAW,,36,008800,060730088001,1
95726,Graffiti,32.74973082,-117.1143455,7/26/16,"Graffiti Removal at 3850 CHEROKEE AV, 92104",Assigned,Description: Property was heavily tagged in the back of the building with offensive language (alley),https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CDtbAAG,,36,002201,060730022012,2
95742,Graffiti,32.78843743,-117.1498155,7/26/16,"Graffiti Removal at 8472 ENCINO AV, 92123",Assigned,GRAFFITI ON WALL FACING I-805,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CFV7AAO,,35,009202,060730092021,1
95743,Graffiti,32.73907172,-117.0714737,7/26/16,Graffiti  at 3200?3250 Juanita St,Duplicate,Graffitied singage inside chollas plane park above baseball field and by the park entrance on carver school side.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CFVbAAO,,35,002711,060730027111,1
95755,Graffiti,32.92724712,-117.191325,7/26/16,"Graffiti  at 5867 Gablewood Way, San Diego",Assigned,"There is graffiti along the outside back walls on the walking/biking trail behind 5851-5867 Gablewood way, san diego, 92130.  There look to be three sections spray painted in silver with initials and numbers",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CG7QAAW,,35,008333,060730083331,1
95764,Graffiti,32.57061511,-117.0622014,7/26/16,Graffiti Removal at 3252 SOLDAU DR,Assigned,GRAFFITI ON WALL,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CGMBAA4,,35,010004,060730100042,2
95769,Graffiti,32.748636,-117.142026,7/26/16,Graffiti  at University & Alabama,Assigned,Until box tagging,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CGS9AAO,,35,000900,060730009003,3
95778,Graffiti,32.697788,-117.1082,7/26/16,"Graffiti  at 3993 Florence Street San Diego, CA 92113",Assigned,Graffitied back fence,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CGaNAAW,,35,003502,060730035022,2
95785,Graffiti,32.579095,-117.101446,7/26/16,"Graffiti  at 1480-1498 Elder Avenue San Diego, CA 92154",Duplicate,New graffiti in the alley. Repeated area hit often,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CGgVAAW,,35,010103,060730101033,3
95823,Graffiti,32.7497202,-117.1069409,7/26/16,"Graffiti  at University Avenue, San Diego, CA, United States",Assigned,"Tagging graffiti on the Georgia Street Bridge, on University Ave, under the bridge on the north side, toward the west end of the bridge",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CHqgAAG,,35,002202,060730022023,3
95853,Graffiti,32.70743091,-117.134561,7/26/16,"Graffiti Removal at 211 HENSLEY ST, 92102",Closed,GRAFFITI ON STREET & CURB,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CIpKAAW,8/9/16,13,004800,060730048003,3
95898,Graffiti,32.69707016,-117.1095287,7/26/16,"Graffiti Removal at 3948 LOGAN AV, 92113",Assigned,wall in alley,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CJVuAAO,,35,003502,060730035022,2
95962,Graffiti,32.70974583,-117.0227925,7/26/16,"Graffiti Removal at 461 BILLOW DR, 92114",Closed,GRAFFITI ON WALL,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CK5JAAW,8/9/16,13,003107,060730031071,1
95964,Graffiti,32.77027036,-117.0852724,7/26/16,"Graffiti  at 5001-5129 Montezuma Rd, San Diego, CA 92115, USA",Closed,"Graffiti painted on the Green Utility box on the south side of Montezuma Rd, going east (right pass the apartment complex parking garage gate).",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CK6vAAG,8/9/16,13,002803,060730028034,4
95985,Graffiti,32.758817,-117.104909,7/26/16,"Graffiti  at 4175-4199 Monroe Avenue San Diego, CA 92116",Closed,"SE corner 42nd & Monroe, rear of stop sign has ""UGSK"" on it",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CKGgAAO,8/6/16,10,002100,060730021002,2
96002,Graffiti,32.8174652,-117.2025913,7/26/16,Graffiti  at 4070 Fox Ave,Closed,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CKIXAA4,8/6/16,10,008503,060730085033,3
96004,Graffiti,32.81794674,-117.20297,7/26/16,Graffiti  at 4210 Gila Ave,Assigned,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CKIhAAO,,35,008503,060730085033,3
96032,Graffiti,32.77949095,-117.2199347,7/27/16,Graffiti  at Fiesta Island Rd,Closed - Referred,"I've reported this graffiti previously two times, now the skin is also falling down.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CLDdAAO,,34,007600,060730076001,1
96061,Graffiti,32.70963,-117.02245,7/27/16,"Graffiti  at 461 Billow Drive, San Diego, CA, United States",Closed,RIGHT HAND OF THE HOUSE GOING DOWN THE HILL ON SAN FELIPE ST LARGE WALL,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CMQEAA4,8/9/16,13,003107,060730031071,1
96081,Graffiti,32.70333505,-117.0308534,7/27/16,"Graffiti Removal at 207 MIDDLEBUSH DR, 92114",Assigned,remove graffiti on fence facing gribble st,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CNFgAAO,,34,003103,060730031031,1
96093,Graffiti,32.71675512,-117.156153,7/27/16,"Graffiti  at 901-999 C St, San Diego, CA 92101, USA",Closed,Both trash cans on 9th and C and 10th and C have graffiti.  Also the electrical box on the corner of 10th and C.  It is the box to control the street light.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CNTdAAO,8/4/16,8,005200,060730052002,2
96097,Graffiti,32.74525015,-117.0589051,7/27/16,"Graffiti Removal at 3600 COLLEGE AVE, 92115",Assigned,Request graffiti removed from the brown fence west side near stream view.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CNc1AAG,,34,002703,060730027032,2
96106,Graffiti,32.74575336,-117.1095721,7/27/16,"Graffiti  at 3905 Landis St, San Diego, CA 92105, USA",Assigned,The pedestrian bridge across I15 near Landis Street and Central Avenue has been closed for quite a few months and recently reopened. It appears no care has been taken of this bridge during the time it was closed and is full of broken glass and spray painted tagging.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CNygAAG,,34,002401,060730024011,1
