Case Number,Problem Category,Geolocation (Latitude),Geolocation (Longitude),Opened Date,Subject,Status,Public Description,SAP URL,Closed Date,Age (Days),count,block_group,tract,geoid
92626,Street Light,32.7190585,-117.1427237,7/10/16,"Street Light Light Out at 1304 24th St, San Diego, CA, United States",Closed,"street lights in front of 1304 and 1318 24th St. San diego, CA - 92102 are out.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B5nOAAS,7/29/16,18,1,1,004600,060730046001
92638,Street Light,32.728535,-117.246898,7/10/16,"Street Light Light Out at 1205 Alexandria Dr, San Diego, CA, United States",Assigned,Street light in front of 1205 Alexandria Dr. has been out for few weeks.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B5pKAAS,,51,1,2,007200,060730072002
92639,Street Light,32.72928334,-117.2470906,7/10/16,"Street Light Light Out at 1244 Alexandria Dr, San Diego, CA 92107, USA",Assigned,Street light on corner of La Paloma and Alexandria Dr. is out.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B5pUAAS,,51,1,2,007200,060730072002
92640,Street Light,32.743679,-117.08384,7/10/16,"Street Light Light Out at 3571 Lemona Ave, San Diego, CA, United States",Assigned,I submitted this a week ago and the light is STILL OUT.  Last night someone came by and messed with my vehicle.  Can we get this taken care of... immediately???  I would hate to think that our area is being disregarded!!,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B5qNAAS,,51,1,1,002710,060730027101
92646,Street Light,32.70940544,-117.1537422,7/10/16,"Light Out at 1250 J ST, 92101",Closed,PER SDGE MULTIPLE LIGHTS OUT BETWEEN J ST AND ISLAND. SDGE WAS ABLE TO TEMP FIX THE BROKEN FUSE BUT SAYS THEY NEED TO BE REPAIRED PERMANENTLY,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B5r1AAC,8/26/16,46,1,2,005100,060730051002
92651,Street Light,32.77622162,-117.2523606,7/11/16,"Light Out at MISSION BL & SAN LUIS OBISPO PL,, 92109",Assigned,The street light at Mission Blvd and San Luis Obispo is completely broken.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B5sJAAS,,51,1,3,007600,060730076003
92708,Street Light,32.79076581,-117.1459833,7/11/16,"Light Out at 8651 CELESTINE AV, 92123",Closed,Street light out on post #3,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B8TqAAK,7/29/16,18,1,3,009201,060730092013
92710,Street Light,32.7190974,-117.142543,7/11/16,"Street Light Light Out at 1308 24th St, San Diego, CA, United States",Closed,"The lights in front of 1308 and 1318 are out, making the entire area to be dark at night and is dangerous for seniors and children. Please repair as soon as possible.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B8cnAAC,7/29/16,18,1,1,004600,060730046001
92712,Street Light,32.944823,-117.216742,7/11/16,"Street Light Light Out at 12512 Cavallo St, San Diego, CA, United States",Closed,STREET LIGHT AT THE BEND OF CAVALLO ST HAS BEEN OUT.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B8eZAAS,7/29/16,18,1,1,008331,060730083311
92715,Street Light,32.7208996,-117.1336558,7/11/16,"Street Light Light Out at 1427 28th St, San Diego, CA, United States",Closed,The street light across the street from 1427 28th St. on the West Side is out. Please fix.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B8laAAC,7/30/16,19,1,4,004400,060730044004
92718,Street Light,32.7201152,-117.1336406,7/11/16,"Street Light Light Out at 1355 28th St, San Diego, CA, United States",Closed,"Short globe-type lamp is out on sw/corner of Ash St & 28th St. Please fix, light is off.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B8vpAAC,7/30/16,19,1,4,004400,060730044004
92722,Street Light,32.7211388,-117.1309567,7/11/16,"Street Light Light Out at 2953 Beech St, San Diego, CA, United States",Assigned,The street light at the S/E corner of Beech St & Dale St is out. The light is on a tall concrete pole.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B969AAC,,50,1,4,004400,060730044004
92726,Street Light,32.851039,-117.255426,7/11/16,"Street Light Light On During Day at 7911 Paseo Del Ocaso, CA, United States",Assigned,"Resident at 7911 Paseo Del Ocaso, La Jolla, CA 92037 reported all street lights on Paseo Del Ocaso to be on during the day and out at night.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B9DjAAK,,50,1,4,008312,060730083124
92739,Street Light,33.0419718,-117.0497935,7/11/16,"Street Light Light Out at 18047 Avenida Alozdra, San Diego, CA, United States",Assigned,Resident at 18047 Avenida Alozdra reported street light outage in front of their home.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B9xYAAS,,50,1,3,017019,060730170193
92748,Street Light,32.94983253,-117.1387006,7/11/16,"Street Light Light Out at 12501 Rideabout Ct, San Diego, CA",Closed,"Lights have been broken for about 2 weeks now. It lies adjoining the community park, so it presents a public safety problem when not lit. Please fix it as soon as possible.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BAN1AAO,8/11/16,30,1,1,008366,060730083661
92773,Street Light,32.694769,-117.025017,7/11/16,"Street Light Light Out at 2411 Manzana Way, San Diego, CA, United States",Closed - Referred,"This was previously reported on 6/11/2016.  Report #00087435; Service #150000748516.  We received confirmation that the this service report was closed and that the issue had been corrected on 7/6/2016.  We checked light and it is still not working.  Again, this area is very, very dark and presents a safety hazard with it being out.  We need this to get repaired immediately and cannot wait another month for this to be looked at.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BBdUAAW,,50,1,3,003214,060730032143
92809,Street Light,32.74373804,-117.2123219,7/11/16,"Street Light Light Out at 2857-2999 Lytton St, San Diego, CA 92110, USA",Duplicate,This light has been out since 2015.  That is plenty of time to repair it or replace the bulb or whatever.  It is the first light to the easy of Rosecrans St on the south side of Lytton St.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BCKdAAO,,50,1,1,021400,060730214001
92844,Street Light,32.70985842,-117.153621,7/11/16,"Street Light  at 1225 Island Ave, San Diego, CA 92101, USA",Closed,east side of park between Island and J street all lights are out,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BCeOAAW,8/26/16,45,1,2,005100,060730051002
92846,Street Light,32.70928969,-117.1539,7/11/16,"Street Light  at 330 Park Boulevard, San Diego, CA, United States",Closed,Southwest corner light not working,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BCenAAG,8/25/16,44,1,2,005100,060730051002
92848,Street Light,32.70992161,-117.1536961,7/11/16,"Street Light Light Out at 401-471 Park Blvd, San Diego, CA 92101, USA",Closed,All lights on east side of park not working between Island and J street,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BCexAAG,7/28/16,16,1,2,005100,060730051002
92854,Street Light,32.72267,-117.256483,7/12/16,"Street Light Light Out at 859 Sunset Cliffs Blvd, San Diego, CA, United States",Closed,Just noticed all the street lights are out on the 800 block of Sunset Cliffs Blvd.  It's very dark out there!,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BCgoAAG,8/30/16,49,1,2,007200,060730072002
92864,Street Light,32.71045529,-117.153753,7/12/16,"Light Out at PARK BL & ISLAND AV,, 92101",Closed,st lights out,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BCklAAG,7/28/16,16,1,2,005100,060730051002
92886,Street Light,39.114654,-84.463923,7/12/16,Street Light Light Out at 1120 4th Ave,Closed,street light pole knocked over.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BEWRAA4,8/25/16,44,1,,,
92908,Street Light,32.819466,-117.079051,7/12/16,"Street Light Light Out at 11730 Calamar Drive, San Diego, CA, United States",Closed,If you are traveling West on Clairemont Mesa Blvd. It is the street light right next to Tierrasanta Lutheran Church. It is on Clairemont Mesa Blvd and Promesa.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BFSfAAO,7/28/16,16,1,1,009507,060730095071
92911,Street Light,32.8269188,-117.095863,7/12/16,Street Light Light Out at Clairemont Mesa Boulevard San Diego and La Cuenta Dr,Assigned,"The light is at the corner of Clairemont Mesa Blvd and La Cuenta Dr. If you are traveling west on Clairemont Mesa Blvd. It is the street light on the right Corner of La Cuenta and Clairemont. There are two street lights there. The light that is out is the street light parallel to Clairemont Mesa Blvd, not perpendicular.  There is a fire hydrant near it with a Speed limit sign of ""25"" miles.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BFX1AAO,,49,1,2,009506,060730095062
92921,Street Light,32.931436,-117.151853,7/12/16,"Light Out at 11669 Thomas Hayes Lane, San Diego, CA, United States",Closed,"Street light out in front of 11669 Thomas Hayes Lane in San Diego, CA 92126.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BFy2AAG,7/20/16,8,1,2,008346,060730083462
92928,Street Light,32.708889,-117.050003,7/12/16,"Street Light Light Out at 6860 Madrone Avenue San Diego, CA 92114",Closed,"This is on Madrone, near Rexview Drive intersection. Also, tree needs to be trimmed",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BGI2AAO,7/29/16,17,1,2,003103,060730031032
92975,Street Light,32.7495204,-117.1190162,7/12/16,"Street Light Light Out at 3463 University Avenue, San Diego, CA, United States",Closed,street light is out,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BIHBAA4,7/30/16,17,1,3,002401,060730024013
92976,Street Light,32.7499778,-117.1187752,7/12/16,"Street Light Light Out at 3468 University Avenue, San Diego, CA, United States",Assigned,Street light is out,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BIHpAAO,,49,1,1,001600,060730016001
92979,Street Light,32.81023457,-117.2558653,7/12/16,"Street Light Light Out at 985 Agate St, San Diego, CA 92109, USA",Assigned,Light missing on SW corner of Cass and Agate St.And light out on the light on Cass and Alley ( between Agate & Turquoise,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BIJ7AAO,,49,1,4,008006,060730080064
93002,Street Light,32.817691,-117.077374,7/12/16,"Street Light Light Out at 11756 Invierno Drive, San Diego, CA, United States",Assigned,"Street light is out at the corner of Colina Dorada Dr. and Invierno Dr. It is next to house: 11756 Invierno Dr. https://www.google.com/maps/@32.817524,-117.0774805,3a,75y,13.6h,70.95t/data=!3m6!1e1!3m4!1s4xaCEmDxlOJxbXMiOOEFrw!2e0!7i13312!8i6656!6m1!1e1?hl=en-US",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BId7AAG,,49,1,2,009507,060730095072
93031,Street Light,32.9478144,-117.0797506,7/12/16,"Street Light Light Out at Springside Rd, San Diego, CA, United States",Closed,Light on SPRINGSIDE rd corner with springhurst rd  has been broken for days,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BIjUAAW,8/11/16,29,1,3,017039,060730170393
93094,Street Light,32.773563,-117.108118,7/13/16,"Street Light Light Out at 5302 Canterbury Drive, San Diego, CA, United States",Assigned,All the street lights on Canterbury north have been out for over a week.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BL7yAAG,,48,1,2,002001,060730020012
93109,Street Light,32.8524787,-117.2548704,7/13/16,"Day Burner at 7900 PASEO DEL OCASO, 92037",Closed,ALL FIVE LIGHTS ON THE BLOCK ARE BURNING DURING THE DAY,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BM59AAG,8/10/16,28,1,4,008312,060730083124
93137,Street Light,32.916354,-117.163922,7/13/16,"Street Light Light Out at 7290 Canyon Breeze Road, San Diego, CA, United States",Closed,"Street light out in front of 7290 Canyon Breeze Road in San Diego, CA 92126.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BNPUAA4,8/11/16,28,1,1,008348,060730083481
93138,Street Light,32.8036329,-117.1376062,7/13/16,"Street Light Light Out at 8835 Laddie Ln, San Diego, CA, United States",Assigned,"Street light out across the street from 8835 Laddie Lane in San Diego, CA 92123.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BNRkAAO,,48,1,1,009301,060730093011
93229,Street Light,32.71368026,-117.1494847,7/13/16,"Light Out at 16TH ST & F ST,, 92101",Closed,STREET LIGHTS OUT ON N/E/C,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BObqAAG,7/30/16,16,1,1,005200,060730052001
93245,Street Light,32.7382994,-117.2233054,7/13/16,"Street Light Light Out at 2301 Plum Street, San Diego, CA, United States",Assigned,All street  lights  are out in our neighborhood,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BOfnAAG,,48,1,3,006900,060730069003
93246,Street Light,32.71044981,-117.1503686,7/13/16,"Light Out at 15TH ST & ISLAND AV,, 92101",Closed,3 ST LIGHTS OUT ON S/W/C,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BOfsAAG,7/30/16,16,1,1,005100,060730051001
93249,Street Light,32.70942192,-117.1503613,7/13/16,"Light Out at 15TH ST & J ST,, 92101",Closed,4 ST LIGHTS OUT @ S/W/C,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BOgMAAW,7/30/16,16,1,1,005100,060730051001
93251,Street Light,32.7373756,-117.2247967,7/13/16,"Street Light Light Out at 3414 Voltaire Street, San Diego, CA, United States",Assigned,"Six street lights are out on Voltaire Street, between cross streets Clove and Willow",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BOgbAAG,,48,1,2,006900,060730069002
93252,Street Light,32.74967857,-117.1191171,7/13/16,"Street Light Light Out at 3451 University Ave, San Diego, CA 92104, USA",Assigned,"This is a candlestick type light on the south side of university Ave. next to the bus stop, just east of the corner near Swift Ave.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BOgqAAG,,48,1,3,002401,060730024013
93316,Street Light,32.7382251,-117.2236223,7/14/16,Light Out at 3419 XENOPHON ST-S/L OUT,Assigned,WHOLE BLOCK STREET LIGHTS OUT,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BQohAAG,,47,1,2,006900,060730069002
93317,Street Light,32.70310079,-117.1427387,7/14/16,"Light Out at JULIAN AV & CESAR E CHAVEZ PKY,, 92113",Closed,Street light out,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BQrlAAG,7/30/16,16,1,3,004900,060730049003
93342,Street Light,32.80316044,-117.1188081,7/14/16,"Street Light Light Out at 9607 W Canyon Terrace, San Diego, CA 92123, USA",Assigned,There are 2 lights that are not working on W Canyon Terrace that have allowed for multiple vehicles break ins in the past 3 months.  I am concerned for the safety of my family as they walk to their vehicles in the evening.The cross streets are W Canyon Ave and W Canyon Terrace.  @ lights are out on W Canyon Terrace,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BROkAAO,,47,1,1,009306,060730093061
93351,Street Light,32.73703588,-117.2231604,7/14/16,"Light Out at 3300 WHITTIER ST, 92106",Assigned,"ALL LIGHTS IN NEIGHBORHOOD ARE OUT. WILLOW ST, PLUM, VOLTAIRE ST",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BRUsAAO,,47,1,2,006900,060730069002
93364,Street Light,32.554864,-117.046979,7/14/16,"Street Light Light Out at 159 W Hall Ave, San Diego, CA, United States",Assigned,"Street light out behind 159 W Hall Avenue in San Ysidro, CA 92173. Light is located on Sellsway Avenue w/o Cypress Drive 600'.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BRtJAAW,,47,1,1,010013,060730100131
93366,Street Light,32.7215104,-117.2565953,7/14/16,"Street Light Light Out at 4540 Carmelo St, San Diego, CA, United States",Assigned,The light is out at the corner of Carmelo St and Sunset Cliffs Blvd. It was just repaired a few months ago and is now out again. This is a very dangerous and busy street. Please repair this asap.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BRzCAAW,,47,1,2,007200,060730072002
