Case Number,Parent Case Number,Status,Mobile/Web Status,Duplicate Verified,Override Duplicate,Functional Location,Question #1,Answer #1,Answer #1 Options,Question #2,Answer #2,Answer #2 Options,Question #3,Answer #3,Question #4,Answer #4,Referral Email List,Referred Email List,Contact Email Internal Referral,Display Referral Information,Referred Email Update,Priority,Case Origin,Case Reason,Date/Time Opened,Opened Date,Case Date/Time Last Modified,Case Last Modified Date,Date/Time Closed,Closed Date,Age (Days),Open,Closed,Subject,Public Description,Problem Group,Problem Category,Problem Category Detail,Problem Description,Geolocation Lat Long,Geolocation (Latitude),Geolocation (Longitude),SAP Notification Number,SAP Problem Category,SAP Problem Code,SAP Problem Type,SAP Reference Document,SAP Source List,SAP System Status,SAP User Status,Short Description,SLA,SAP URL,Case Record Type,block,tract,geoid,blockgroup
87000,86999.0,Duplicate,New,1.0,0.0,SS-014715,Offensive?,No,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Mobile,Problem resolved,6/9/2016 10:53,6/9/2016,6/9/2016 11:05,6/9/2016,,,95.0,1.0,0.0,Graffiti  at N32.57 E117.09,Graffiti,Other,Graffiti,,,32.571304-117.088822,32.571304,-117.088822,,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,,,,Graffiti Removal,,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039H1hAAE,Street Division,3007,010110,060730101103007,3
86999,0.0,Assigned,In process,0.0,0.0,SS-014715,Offensive?,No,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Mobile,Problem resolved,6/9/2016 10:52,6/9/2016,6/10/2016 0:02,6/10/2016,,,95.0,1.0,0.0,Graffiti  at N32.57 E117.09,Graffiti,Other,Graffiti,,,32.571312-117.088844,32.571312,-117.088844,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOPR,INPR,N32.57 E117.09Graffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039H1NAAU,Street Division,3007,010110,060730101103007,3
86995,0.0,Assigned,In process,0.0,1.0,SS-004861,Offensive?,Yes,,Where is it located?,Street or Sidewalk,,,,,,,,,,,Medium,Web,Problem resolved,6/9/2016 10:47,6/9/2016,6/14/2016 0:04,6/14/2016,,,95.0,1.0,0.0,"Graffiti  at 802-1054 Briarwood Rd, San Diego, CA 92139, USA",PH graffiti on fence near Bell Middle School on Briarwood Rd.,Other,Graffiti,,,32.68527027551603-117.03590488579965,32.68527028,-117.0359049,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOPR,INPR,"802-1054 Briarwood Rd, San ...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039GyiAAE,Street Division,1001,003209,060730032091001,1
86992,0.0,Assigned,In process,0.0,0.0,SS-012600,Offensive?,No,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Mobile,Problem resolved,6/9/2016 10:41,6/9/2016,6/18/2016 0:03,6/18/2016,,,95.0,1.0,0.0,"Graffiti  at 2050-2098 Lieder Dr San Diego, CA 92154",Graffiti,Other,Graffiti,,,32.573583-117.089067,32.573583,-117.089067,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOPR,INPR,2050-2098 Lieder Dr San Die...Graffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039GvjAAE,Street Division,3004,010110,060730101103004,3
86986,0.0,Closed,Closed,0.0,0.0,SS-014096,Offensive?,Yes,,Where is it located?,Commercial Property,,,,,,,,,,,Medium,Web,Problem resolved,6/9/2016 10:26,6/9/2016,6/22/2016 0:02,6/22/2016,6/22/2016 0:02,6/22/2016,13.0,0.0,1.0,"Graffiti  at 1108-1198 India St, San Diego, CA 92101, USA","This is my second complaint. This not only offensive to downtown residents but, it's often the first thing visitors see of our city. Disgusting!
Please respond to my notice>",Other,Graffiti,,,32.71697175672226-117.1687272064209,32.71697176,-117.1687272,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOCO,CMPL,"1108-1198 India St, San Die...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039GoEAAU,Street Division Closed Case,2018,005400,060730054002018,2
86962,0.0,Closed,Closed,0.0,0.0,SX-014198,,,,,,,,,,,,,,,,Medium,Phone,Problem resolved,6/9/2016 9:41,6/9/2016,6/12/2016 0:03,6/12/2016,6/12/2016 0:03,6/12/2016,3.0,0.0,1.0,"Graffiti Removal at 28TH ST & MARKET ST,, 92102",REMOVE GRAFFITI FROM UNDERPASS,Other,Graffiti,,,32.711635636963756-117.13386197052633,32.71163564,-117.133862,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,0,NOCO,CMPL,"28TH ST & MARKET ST,, 92102Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039GP9AAM,Street Division Closed Case,2028,004100,060730041002028,2
86961,0.0,Closed,Closed,0.0,1.0,SS-000605,,,,,,,,,,,,,,,,Medium,Phone,Problem resolved,6/9/2016 9:36,6/9/2016,6/12/2016 0:03,6/12/2016,6/12/2016 0:03,6/12/2016,3.0,0.0,1.0,"Graffiti Removal at 28TH ST & G ST,, 92102",REMOVE GRAFFITI FROM UNDERPASS,Other,Graffiti,,,32.71270826984539-117.13376218857361,32.71270827,-117.1337622,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,0,NOCO,CMPL,"28TH ST & G ST,, 92102Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039GLHAA2,Street Division Closed Case,2021,004100,060730041002021,2
86959,0.0,Closed,Closed,0.0,0.0,SS-022153,Offensive?,No,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Web,Problem resolved,6/9/2016 9:36,6/9/2016,6/22/2016 0:02,6/22/2016,6/22/2016 0:02,6/22/2016,13.0,0.0,1.0,"Graffiti  at 4105 45th Street, San Diego, CA, United States",Wall  was heavily tagged,Other,Graffiti,,,32.751544-117.0973976,32.751544,-117.0973976,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOCO,CMPL,"4105 45th Street, San Diego...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039GKOAA2,Street Division Closed Case,2007,002302,060730023022007,2
86956,0.0,Closed,Closed,0.0,0.0,SS-004706,,,,,,,,,,,,,,,,Medium,Phone,Problem resolved,6/9/2016 9:29,6/9/2016,7/9/2016 0:05,7/9/2016,7/9/2016 0:05,7/9/2016,30.0,0.0,1.0,"Graffiti Removal at BOUNDARY ST & DWIGHT ST,, 92104",Graffiti on backside of a retaining wall between Dwight and Myrtle on Boundary,Other,Graffiti,,,32.74378554660804-117.12180311675009,32.74378555,-117.1218031,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,0,NOCO,CMPL,"BOUNDARY ST & DWIGHT ST,, 9...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sTgWAAU,Street Division Closed Case,1017,001500,060730015001017,1
86952,0.0,Closed,Closed,0.0,0.0,SS-008286,Offensive?,No,,,,,,,,,,,,,,Medium,Mobile,Problem resolved,6/9/2016 9:20,6/9/2016,6/12/2016 0:03,6/12/2016,6/12/2016 0:03,6/12/2016,3.0,0.0,1.0,Graffiti  at 1028 Cesar E Chavez Pkwy,GRAFFITI ON UTILITY BOX,Other,Graffiti,,,32.69998254366321-117.1457538670335,32.69998254,-117.1457539,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOCO,CMPL,1028 Cesar E Chavez PkwyGraffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sTcPAAU,Street Division Closed Case,1037,005000,060730050001037,1
86942,0.0,Closed,Closed,0.0,0.0,SS-019704,Offensive?,Yes,,Where is it located?,Other,,,,,,,,,,,Medium,Web,Problem resolved,6/9/2016 8:06,6/9/2016,6/30/2016 0:04,6/30/2016,6/12/2016 0:03,6/12/2016,3.0,0.0,1.0,"Graffiti  at 4166 National Ave, San Diego, CA 92113, United States Chollas Creek at National Ave","Grafiftti in Chollas Creek at National Ave. 
Graffitti  on the upper bridge on National Ave
Graffiti on both sides of the street on bridge on National Ave",Other,Graffiti,,,32.696716-117.104681,32.696716,-117.104681,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,,,"4166 National Ave, San Dieg...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sT0aAAE,Street Division Closed Case,1010,003301,060730033011010,1
86928,0.0,Duplicate,New,1.0,0.0,SS-020287,Offensive?,No,,Where is it located?,Other,,,,,,,,,,,Medium,Web,Problem resolved,6/9/2016 7:20,6/9/2016,6/9/2016 8:11,6/9/2016,,,95.0,1.0,0.0,"Graffiti  at 5099 Narragansett Avenue, San Diego, CA, United States 92107","Stairway tagged, end of narragansett ave",Other,Graffiti,,,32.7461851-117.2542097,32.7461851,-117.2542097,,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,,,,Graffiti Removal,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sSejAAE,Street Division,3000,007301,060730073013000,3
86927,0.0,Assigned,In process,0.0,1.0,SS-004676,Offensive?,No,,,,,,,,,,,,,,Medium,Mobile,Problem resolved,6/9/2016 7:07,6/9/2016,6/14/2016 0:04,6/14/2016,,,95.0,1.0,0.0,Graffiti  at 3934?3950 Boundary St,Large blue tag on wall,Other,Graffiti,,,32.74954777214001-117.123658284654,32.74954777,-117.1236583,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOPR,INPR,3934#3950 Boundary StGraffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sSa3AAE,Street Division,4016,001600,060730016004016,4
86926,0.0,Closed,Closed,0.0,0.0,SS-004676,Offensive?,No,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Mobile,Problem resolved,6/9/2016 6:58,6/9/2016,7/7/2016 0:20,7/7/2016,7/7/2016 0:20,7/7/2016,28.0,0.0,1.0,Graffiti  at 3951 Bancroft St,Blue tag on sidewalk,Other,Graffiti,,,32.74938830643217-117.1237304528403,32.74938831,-117.1237305,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOCO,CMPL,3951 Bancroft StGraffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sSW1AAM,Street Division Closed Case,4016,001600,060730016004016,4
86924,86923.0,Closed,Closed,1.0,0.0,SS-014031,Offensive?,Yes,,Where is it located?,Commercial Property,,,,,,,,,,,Medium,Mobile,Problem resolved,6/9/2016 6:53,6/9/2016,6/12/2016 0:03,6/12/2016,6/12/2016 0:03,6/12/2016,3.0,0.0,1.0,Graffiti  at 2463?2499 Imperial Ave,"Gang related graffiti, please remove ASAP before further outbreaks of violent territorial claims by gang members",Other,Graffiti,,,32.70628854355841-117.1404809147179,32.70628854,-117.1404809,,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,,,,Graffiti Removal,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sSUPAA2,Street Division Closed Case,3013,004800,060730048003013,3
86923,0.0,Closed,Closed,0.0,0.0,SS-014031,Offensive?,Yes,,Where is it located?,Commercial Property,,,,,,,,,,,Medium,Mobile,Problem resolved,6/9/2016 6:51,6/9/2016,6/12/2016 0:03,6/12/2016,6/12/2016 0:03,6/12/2016,3.0,0.0,1.0,Graffiti  at 2439 Imperial Ave,"Gang related graffiti, please remove ASAP before further outbreaks of violent territorial claims by gang members",Other,Graffiti,,,32.70625129683073-117.1415206271758,32.7062513,-117.1415206,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOCO,CMPL,439 Imperial AveGraffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sSTgAAM,Street Division Closed Case,3013,004800,060730048003013,3
86922,0.0,Closed,Closed,0.0,1.0,SS-014041,Offensive?,Yes,,Where is it located?,Commercial Property,,,,,,,,,,,Medium,Mobile,Problem resolved,6/9/2016 6:50,6/9/2016,6/14/2016 0:04,6/14/2016,6/14/2016 0:04,6/14/2016,5.0,0.0,1.0,Graffiti  at 2220 Imperial Ave,"Gang related graffiti, please remove ASAP before further outbreaks of violent territorial claims by gang members",Other,Graffiti,,,32.70627034731004-117.1433681376584,32.70627035,-117.1433681,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOCO,CMPL,2220 Imperial AveGraffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sST7AAM,Street Division Closed Case,2022,004700,060730047002022,2
86919,0.0,Closed,Closed,1.0,1.0,SX-010710,Offensive?,No,,Where is it located?,Street Lights,,,,,,,,,,,Medium,Mobile,Problem resolved,6/9/2016 6:28,6/9/2016,6/24/2016 0:02,6/24/2016,6/24/2016 0:02,6/24/2016,15.0,0.0,1.0,Graffiti  at 3005 University Ave,Tag on lamp post SE corner University/ 30th,Other,Graffiti,,,32.74837120439182-117.1300075763065,32.7483712,-117.1300076,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOCO,CMPL,3005 University AveGraffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sSLcAAM,Street Division Closed Case,1001,001400,060730014001001,1
86917,0.0,Closed,Closed,1.0,0.0,SS-020110,Offensive?,No,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Email,Problem resolved,6/9/2016 5:44,6/9/2016,6/23/2016 0:04,6/23/2016,6/23/2016 0:04,6/23/2016,14.0,0.0,1.0,"Graffiti Removal at 3275 North Park Way, San Diego, CA, United States",Tag on alley fence,Other,Graffiti,,,32.7472509-117.1232735,32.7472509,-117.1232735,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,1,NOCO,CMPL,3258 NORTH PARK WAY -GRAFFITI WALL,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sS4HAAU,Street Division Closed Case,1004,001500,060730015001004,1
86900,0.0,Closed,Closed,0.0,1.0,SS-010562,Offensive?,No,,Where is it located?,Other,,,,,,,,,,,Medium,Web,Problem resolved,6/8/2016 20:25,6/8/2016,6/15/2016 0:04,6/15/2016,6/15/2016 0:04,6/15/2016,6.0,0.0,1.0,"Graffiti  at 2578 Euclid Avenue, San Diego, CA, United States",Graffiti located on outside wall of Euclid Gardens Townhomes. Graffiti is also located on a utility box and a wood fence adjacent to the complex.,Other,Graffiti,,,32.732987-117.089036,32.732987,-117.089036,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOCO,CMPL,"2578 Euclid Avenue, San Die...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sRdkAAE,Street Division Closed Case,4000,003401,060730034014000,4
86895,0.0,Closed,Closed,0.0,0.0,SS-022030,Offensive?,Yes,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Web,Problem resolved,6/8/2016 19:48,6/8/2016,6/29/2016 0:04,6/29/2016,6/29/2016 0:04,6/29/2016,20.0,0.0,1.0,"Graffiti  at 4607 Pocahontas Avenue, San Diego, CA, United States",The entire fence is being spray painted bold loud colors on a fence that is at least 40 ft of Graffiti   It is lowering the property value and encouraging homeless to hang out on the street.  The owners son continues to spray paint more all the time.  It is just a horrible sight for people who live here.,Other,Graffiti,,,32.828254-117.208479,32.828254,-117.208479,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOCO,CMPL,"4607 Pocahontas Avenue, San...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sRcXAAU,Street Division Closed Case,5020,008502,060730085025020,5
86888,0.0,Closed,Closed,0.0,0.0,SS-017390,Offensive?,Yes,,Where is it located?,City Sign,,,,,,,,,,,Medium,Mobile,Problem resolved,6/8/2016 19:12,6/8/2016,6/24/2016 0:02,6/24/2016,6/24/2016 0:02,6/24/2016,15.0,0.0,1.0,"Graffiti  at 2578 Manzana Way San Diego, CA 92139","PH graffiti on fence, sidewalk, and city sign at the intersection of Deep Dell & Manzana Way",Other,Graffiti,,,32.694563-117.027333,32.694563,-117.027333,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOCO,CMPL,"2578 Manzana Way San Diego,...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sRaHAAU,Street Division Closed Case,1001,003214,060730032141001,1
86881,86180.0,Closed,Closed,1.0,0.0,SS-012402,Offensive?,Yes,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Mobile,Problem resolved,6/8/2016 19:02,6/8/2016,6/29/2016 0:04,6/29/2016,6/29/2016 0:04,6/29/2016,20.0,0.0,1.0,"Graffiti  at 7370-7398 Goode St San Diego, CA 92139",Graffiti on white fence at the corner of Goode St. and Spring Oak,Other,Graffiti,,,32.685281-117.032349,32.685281,-117.032349,,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,,,,Graffiti Removal,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sRZJAA2,Street Division Closed Case,2012,003213,060730032132012,2
86878,0.0,Assigned,In process,1.0,1.0,SS-013794,Offensive?,No,,Where is it located?,Street Lights,,,,,,,,,,,Medium,Mobile,Problem resolved,6/8/2016 18:54,6/8/2016,6/11/2016 0:02,6/11/2016,,,96.0,1.0,0.0,"Graffiti  at 2440 Hotel Cir N San Diego, CA 92108",Lights illuminating public walk/bike path behind AAA next to river,Other,Graffiti,,,32.761391-117.186386,32.761391,-117.186386,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOPR,INPR,"2440 Hotel Cir N San Diego,...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sRYzAAM,Street Division,1011,008902,060730089021011,1
86877,86876.0,Closed,Closed,1.0,0.0,SS-013794,Offensive?,No,,Where is it located?,Street Lights,,,,,,,,,,,Medium,Mobile,Problem resolved,6/8/2016 18:53,6/8/2016,7/30/2016 0:06,7/30/2016,7/30/2016 0:06,7/30/2016,51.0,0.0,1.0,"Graffiti  at 2440 Hotel Cir N San Diego, CA 92108",Lights illuminating public walk/bike path behind AAA next to river,Other,Graffiti,,,32.761112-117.186668,32.761112,-117.186668,,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,,,,Graffiti Removal,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sRYqAAM,Street Division Closed Case,1011,008902,060730089021011,1
86876,0.0,Closed,Closed,1.0,0.0,SS-013794,Offensive?,No,,Where is it located?,Street Lights,,,,,,,,,,,Medium,Mobile,Problem resolved,6/8/2016 18:52,6/8/2016,7/30/2016 0:06,7/30/2016,7/30/2016 0:05,7/30/2016,51.0,0.0,1.0,"Graffiti  at 2445 Hotel Cir Pl San Diego, CA 92108",Lights illuminating public walk/bike path behind AAA next to river,Other,Graffiti,,,32.7608453-117.1874604,32.7608453,-117.1874604,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,1.50001E+11,M,NOCO,CMPL,2445 Hotel Cir Pl San Diego...Graffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sRYkAAM,Street Division Closed Case,1011,008902,060730089021011,1
86871,0.0,Closed,Closed,0.0,1.0,SS-014380,,,,,,,,,,,,,,,,Medium,Mobile,Problem resolved,6/8/2016 18:39,6/8/2016,7/12/2016 0:06,7/12/2016,7/12/2016 0:06,7/12/2016,33.0,0.0,1.0,Graffiti  at 2496 J St,Graffiti,Other,Graffiti,,,32.70985468293792-117.140464084332,32.70985468,-117.1404641,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOCO,CMPL,2496 J StGraffit... sidewalk,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sRVWAA2,Street Division Closed Case,2008,004800,060730048002008,2
86869,0.0,Acknowledged,New,0.0,0.0,SS-013792,Offensive?,No,,Where is it located?,Commercial Property,,,,,,,,,,,Medium,Mobile,Problem resolved,6/8/2016 18:32,6/8/2016,6/8/2016 21:04,6/8/2016,,,96.0,1.0,0.0,"Graffiti  at 2437-2499 Hotel Cir N San Diego, CA 92108",Same sign NOT corrected from closed report 00082602,Other,Graffiti,,,32.760277-117.186668,32.760277,-117.186668,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,,,,Graffiti Removal,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sRV7AAM,Street Division,1011,008902,060730089021011,1
86867,82595.0,Duplicate,New,1.0,0.0,SS-013794,Offensive?,No,,Where is it located?,Other,,,,,,,,,,,Medium,Mobile,Problem resolved,6/8/2016 18:29,6/8/2016,6/10/2016 18:17,6/10/2016,,,96.0,1.0,0.0,"Graffiti  at 2426-2494 Hotel Cir Pl San Diego, CA 92108",Same pole NOT corrected from closed report 00082584,Other,Graffiti,,,32.7610457-117.1880476,32.7610457,-117.1880476,,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,,,,Graffiti Removal,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sRUsAAM,Street Division,1011,008902,060730089021011,1
86866,0.0,Assigned,In process,0.0,0.0,SS-019649,Offensive?,Yes,,Where is it located?,Other,,,,,,,,,,,Medium,Web,Problem resolved,6/8/2016 18:28,6/8/2016,6/15/2016 0:04,6/15/2016,,,96.0,1.0,0.0,"Graffiti  at 5090 Narragansett Avenue, San Diego, CA, United States",Tag on the public staircase at end of narraganset ave in OB.,Other,Graffiti,,,32.7462421-117.2542376,32.7462421,-117.2542376,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOPR,INPR,"5090 Narragansett Avenue, S...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sRUnAAM,Street Division Closed Case,2001,007301,060730073012001,2
86865,83064.0,Duplicate,New,1.0,0.0,SS-000513,Offensive?,Yes,,,,,,,,,,,,,,Medium,Mobile,Problem resolved,6/8/2016 18:21,6/8/2016,6/9/2016 14:39,6/9/2016,,,96.0,1.0,0.0,Graffiti  at 329 24th St,,Other,Graffiti,,,32.7087797876752-117.1423893236715,32.70877979,-117.1423893,,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,,,,Graffiti Removal,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sRU9AAM,Street Division,2016,004800,060730048002016,2
86863,0.0,Closed,Closed,1.0,0.0,SS-005782,Offensive?,No,,Where is it located?,Utility Box,,,,,,,,,,,Medium,Web,Problem resolved,6/8/2016 18:20,6/8/2016,8/10/2016 0:04,8/10/2016,8/10/2016 0:04,8/10/2016,62.0,0.0,1.0,"Graffiti  at 2919-3121 Camino Del Rio S san diego, ca",There since at least Dec 2015 per Google Street View,Other,Graffiti,,,32.7729689-117.1262384,32.7729689,-117.1262384,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOCO,CMPL,2919-3121 Camino Del Rio S ...Graffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sRTzAAM,Street Division Closed Case,1000,001900,060730019001000,1
86861,0.0,Closed,Closed,0.0,0.0,SS-005782,Offensive?,No,,Where is it located?,City Sign,,,,,,,,,,,Medium,Web,Problem resolved,6/8/2016 18:13,6/8/2016,6/29/2016 0:04,6/29/2016,6/29/2016 0:04,6/29/2016,20.0,0.0,1.0,"Graffiti  at 2423 Camino Del Rio South, San Diego, CA, United States",There since at least Mar 2015 per Google Street View,Other,Graffiti,,,32.7679349-117.1384634,32.7679349,-117.1384634,150001000000.0,TRAFFIC - Traffic Control,5302.0,Graffiti Removal - Signs,,N,NOCO,CMPL,"2423 Camino Del Rio South, ...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sRT6AAM,Street Division Closed Case,1014,001100,060730011001014,1
86859,0.0,Closed,Closed,0.0,0.0,SS-014832,,,,,,,,,,,,,,,,Medium,Mobile,Problem resolved,6/8/2016 18:07,6/8/2016,6/11/2016 0:02,6/11/2016,6/11/2016 0:02,6/11/2016,2.0,0.0,1.0,Graffiti  at 2040 K St,Graffiti,Other,Graffiti,,,32.70843265115536-117.1449933295298,32.70843265,-117.1449933,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOCO,CMPL,2040 K StGraffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sRShAAM,Street Division Closed Case,2001,004700,060730047002001,2
86857,0.0,Closed,Closed,0.0,0.0,SS-014834,Offensive?,Yes,,,,,,,,,,,,,,Medium,Mobile,Problem resolved,6/8/2016 17:56,6/8/2016,7/19/2016 0:04,7/19/2016,7/19/2016 0:03,7/19/2016,40.0,0.0,1.0,Graffiti  at 2225 K St,Graffiti,Other,Graffiti,,,32.70820323846555-117.1433772147793,32.70820324,-117.1433772,150001000000.0,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOCO,CMPL,2225 K StGraffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sRSDAA2,Street Division Closed Case,2010,004700,060730047002010,2
